Nov  4 22:27:08 gpu-225 kernel: [   41.110584] irq_time: 41110582892,41110602686
Nov  4 22:27:08 gpu-225 kernel: [   41.111853] irq_time: 41111852816,41111860636
Nov  4 22:27:08 gpu-225 kernel: [   41.117824] irq_time: 41117822552,41117842280
Nov  4 22:27:08 gpu-225 kernel: [   41.146238] 41146236193
Nov  4 22:27:08 gpu-225 rtkit-daemon[2105]: Successfully made thread 2126 of process 2103 (n/a) owned by '112' RT at priority 5.
Nov  4 22:27:08 gpu-225 rtkit-daemon[2105]: Supervising 3 threads of 1 processes of 1 users.
Nov  4 22:27:08 gpu-225 rtkit-daemon[2105]: Successfully made thread 2127 of process 2103 (n/a) owned by '112' RT at priority 5.
Nov  4 22:27:08 gpu-225 rtkit-daemon[2105]: Supervising 4 threads of 1 processes of 1 users.
Nov  4 22:27:08 gpu-225 kernel: [   41.302373] irq_time: 41302370980,41302391238
Nov  4 22:27:08 gpu-225 kernel: [   41.346422] 41346420354
Nov  4 22:27:08 gpu-225 kernel: [   41.502534] irq_time: 41502532249,41502552183
Nov  4 22:27:08 gpu-225 kernel: [   41.546608] 41546606340
Nov  4 22:27:09 gpu-225 kernel: [   41.702694] irq_time: 41702692068,41702711910
Nov  4 22:27:09 gpu-225 kernel: [   41.746790] 41746788393
Nov  4 22:27:09 gpu-225 kernel: [   41.902854] irq_time: 41902851948,41902871725
Nov  4 22:27:09 gpu-225 kernel: [   41.936126] 41936124028
Nov  4 22:27:09 gpu-225 kernel: [   41.936414] 41936414538
Nov  4 22:27:09 gpu-225 kernel: [   41.942859] 41942857718
Nov  4 22:27:09 gpu-225 kernel: [   41.946972] 41946970029
Nov  4 22:27:09 gpu-225 kernel: [   41.947916] 41947914543
Nov  4 22:27:09 gpu-225 kernel: [   41.968745] 41968743832
Nov  4 22:27:09 gpu-225 kernel: [   41.969982] 41969980702
Nov  4 22:27:09 gpu-225 kernel: [   41.971749] 41971748912
Nov  4 22:27:09 gpu-225 kernel: [   41.972039] 41972037388
Nov  4 22:27:09 gpu-225 kernel: [   42.056161] irq_time: 42056159595,42056180127
Nov  4 22:27:09 gpu-225 kernel: [   42.058596] irq_time: 42058594257,42058614152
Nov  4 22:27:09 gpu-225 kernel: [   42.064452] irq_time: 42064450640,42064470561
Nov  4 22:27:09 gpu-225 kernel: [   42.079080] irq_time: 42079078448,42079098370
Nov  4 22:27:09 gpu-225 kernel: [   42.103014] irq_time: 42103012068,42103031845
Nov  4 22:27:09 gpu-225 rtkit-daemon[2105]: Successfully made thread 2130 of process 2103 (n/a) owned by '112' RT at priority 5.
Nov  4 22:27:09 gpu-225 rtkit-daemon[2105]: Supervising 5 threads of 1 processes of 1 users.
Nov  4 22:27:09 gpu-225 kernel: [   42.147118] 42147118082
Nov  4 22:27:09 gpu-225 rtkit-daemon[2105]: Successfully made thread 2132 of process 2132 (n/a) owned by '112' high priority at nice level -11.
Nov  4 22:27:09 gpu-225 rtkit-daemon[2105]: Supervising 6 threads of 2 processes of 1 users.
Nov  4 22:27:09 gpu-225 pulseaudio[2132]: [pulseaudio] pid.c: Daemon already running.
Nov  4 22:27:09 gpu-225 kernel: [   42.303177] irq_time: 42303173274,42303204822
Nov  4 22:27:09 gpu-225 kernel: [   42.347296] 42347293975
Nov  4 22:27:09 gpu-225 kernel: [   42.503327] irq_time: 42503325778,42503352620
Nov  4 22:27:09 gpu-225 kernel: [   42.547461] 42547460548
Nov  4 22:27:10 gpu-225 kernel: [   42.703490] irq_time: 42703488982,42703510912
Nov  4 22:27:10 gpu-225 kernel: [   42.747644] 42747642380
Nov  4 22:27:10 gpu-225 kernel: [   42.903650] irq_time: 42903648175,42903670231
Nov  4 22:27:10 gpu-225 kernel: [   42.936645] 42936642929
Nov  4 22:27:10 gpu-225 kernel: [   42.943376] 42943374415
Nov  4 22:27:10 gpu-225 kernel: [   42.947843] 42947841760
Nov  4 22:27:10 gpu-225 kernel: [   42.948453] 42948451739
Nov  4 22:27:10 gpu-225 kernel: [   43.056655] irq_time: 43056653641,43056673488
Nov  4 22:27:10 gpu-225 kernel: [   43.059087] irq_time: 43059085442,43059105274
Nov  4 22:27:10 gpu-225 kernel: [   43.064950] irq_time: 43064948323,43064968001
Nov  4 22:27:10 gpu-225 kernel: [   43.079596] irq_time: 43079594675,43079614594
Nov  4 22:27:10 gpu-225 kernel: [   43.103815] irq_time: 43103813873,43103833447
Nov  4 22:27:10 gpu-225 kernel: [   43.148027] 43148025016
Nov  4 22:27:10 gpu-225 kernel: [   43.303976] irq_time: 43303974508,43303994222
Nov  4 22:27:10 gpu-225 kernel: [   43.348212] 43348210746
Nov  4 22:27:10 gpu-225 kernel: [   43.504137] irq_time: 43504135701,43504155781
Nov  4 22:27:10 gpu-225 kernel: [   43.548398] 43548396542
Nov  4 22:27:11 gpu-225 kernel: [   43.704297] irq_time: 43704295437,43704315189
Nov  4 22:27:11 gpu-225 kernel: [   43.748585] 43748582969
Nov  4 22:27:11 gpu-225 kernel: [   43.790429] irq_time: 43790427402,43790447683
Nov  4 22:27:11 gpu-225 kernel: [   43.791062] irq_time: 43791062051,43791067796
Nov  4 22:27:11 gpu-225 kernel: [   43.791839] irq_time: 43791837034,43791856833
Nov  4 22:27:11 gpu-225 kernel: [   43.792467] irq_time: 43792465147,43792485964
Nov  4 22:27:11 gpu-225 kernel: [   43.796772] irq_time: 43796770003,43796790865
Nov  4 22:27:11 gpu-225 kernel: [   43.904458] irq_time: 43904456726,43904477387
Nov  4 22:27:11 gpu-225 kernel: [   43.937168] 43937166330
Nov  4 22:27:11 gpu-225 kernel: [   43.943896] 43943894518
Nov  4 22:27:11 gpu-225 kernel: [   43.948768] 43948766726
Nov  4 22:27:11 gpu-225 kernel: [   43.948992] 43948992034
Nov  4 22:27:11 gpu-225 kernel: [   44.057154] irq_time: 44057152606,44057173510
Nov  4 22:27:11 gpu-225 kernel: [   44.059586] irq_time: 44059584367,44059605023
Nov  4 22:27:11 gpu-225 kernel: [   44.065458] irq_time: 44065456344,44065477046
Nov  4 22:27:11 gpu-225 kernel: [   44.080121] irq_time: 44080118905,44080139780
Nov  4 22:27:11 gpu-225 kernel: [   44.104622] irq_time: 44104620020,44104640576
Nov  4 22:27:11 gpu-225 kernel: [   44.148952] 44148950631
Nov  4 22:27:11 gpu-225 kernel: [   44.304785] irq_time: 44304783437,44304804031
Nov  4 22:27:11 gpu-225 kernel: [   44.349137] 44349134980
Nov  4 22:27:11 gpu-225 kernel: [   44.504948] irq_time: 44504946661,44504967453
Nov  4 22:27:11 gpu-225 kernel: [   44.549322] 44549320440
Nov  4 22:27:12 gpu-225 kernel: [   44.705112] irq_time: 44705110574,44705131158
Nov  4 22:27:12 gpu-225 kernel: [   44.749508] 44749506122
Nov  4 22:27:12 gpu-225 kernel: [   44.905275] irq_time: 44905273983,44905294708
Nov  4 22:27:12 gpu-225 kernel: [   44.937688] 44937686334
Nov  4 22:27:12 gpu-225 kernel: [   44.944416] 44944414093
Nov  4 22:27:12 gpu-225 kernel: [   44.949506] 44949504491
Nov  4 22:27:12 gpu-225 kernel: [   44.949662] 44949661999
Nov  4 22:27:12 gpu-225 kernel: [   45.057655] irq_time: 45057653402,45057674131
Nov  4 22:27:12 gpu-225 kernel: [   45.060087] irq_time: 45060085763,45060106534
Nov  4 22:27:12 gpu-225 kernel: [   45.065968] irq_time: 45065966579,45065987213
Nov  4 22:27:12 gpu-225 kernel: [   45.080644] irq_time: 45080642461,45080663166
Nov  4 22:27:12 gpu-225 kernel: [   45.105440] irq_time: 45105438355,45105458946
Nov  4 22:27:12 gpu-225 kernel: [   45.149826] 45149824232
Nov  4 22:27:12 gpu-225 kernel: [   45.305603] irq_time: 45305601547,45305622140
Nov  4 22:27:12 gpu-225 kernel: [   45.350011] 45350009599
Nov  4 22:27:12 gpu-225 kernel: [   45.505767] irq_time: 45505765024,45505785738
Nov  4 22:27:12 gpu-225 kernel: [   45.550196] 45550194672
Nov  4 22:27:13 gpu-225 kernel: [   45.705930] irq_time: 45705928826,45705949440
Nov  4 22:27:13 gpu-225 kernel: [   45.750382] 45750380222
Nov  4 22:27:13 gpu-225 kernel: [   45.906094] irq_time: 45906092577,45906113308
Nov  4 22:27:13 gpu-225 kernel: [   45.938208] 45938206855
Nov  4 22:27:13 gpu-225 kernel: [   45.944935] 45944933561
Nov  4 22:27:13 gpu-225 kernel: [   45.950045] 45950043339
Nov  4 22:27:13 gpu-225 kernel: [   45.950566] 45950564159
Nov  4 22:27:13 gpu-225 kernel: [   46.058156] irq_time: 46058153906,46058174840
Nov  4 22:27:13 gpu-225 kernel: [   46.060589] irq_time: 46060587176,46060607853
Nov  4 22:27:13 gpu-225 kernel: [   46.066478] irq_time: 46066476709,46066497350
Nov  4 22:27:13 gpu-225 kernel: [   46.081167] irq_time: 46081165917,46081186642
Nov  4 22:27:13 gpu-225 kernel: [   46.106258] irq_time: 46106256004,46106276690
Nov  4 22:27:13 gpu-225 kernel: [   46.150750] 46150748383
Nov  4 22:27:13 gpu-225 kernel: [   46.306421] irq_time: 46306419458,46306440094
Nov  4 22:27:13 gpu-225 kernel: [   46.350933] 46350931539
Nov  4 22:27:13 gpu-225 kernel: [   46.469912] irq_time: 46469910929,46469931710
Nov  4 22:27:13 gpu-225 kernel: [   46.470718] irq_time: 46470716282,46470737146
Nov  4 22:27:13 gpu-225 kernel: [   46.472103] irq_time: 46472101555,46472122459
Nov  4 22:27:13 gpu-225 kernel: [   46.476029] irq_time: 46476027355,46476048097
Nov  4 22:27:13 gpu-225 kernel: [   46.506584] irq_time: 46506582905,46506603619
Nov  4 22:27:13 gpu-225 kernel: [   46.551118] 46551116021
Nov  4 22:27:14 gpu-225 kernel: [   46.706748] irq_time: 46706746144,46706766833
Nov  4 22:27:14 gpu-225 kernel: [   46.751303] 46751301789
Nov  4 22:27:14 gpu-225 kernel: [   46.906911] irq_time: 46906909483,46906930147
Nov  4 22:27:14 gpu-225 kernel: [   46.938729] 46938727277
Nov  4 22:27:14 gpu-225 kernel: [   46.945455] 46945453700
Nov  4 22:27:14 gpu-225 kernel: [   46.950584] 46950582561
Nov  4 22:27:14 gpu-225 kernel: [   46.951487] 46951485704
Nov  4 22:27:14 gpu-225 kernel: [   47.058656] irq_time: 47058654589,47058675522
Nov  4 22:27:14 gpu-225 kernel: [   47.061090] irq_time: 47061088652,47061109393
Nov  4 22:27:14 gpu-225 kernel: [   47.066988] irq_time: 47066986602,47067007354
Nov  4 22:27:14 gpu-225 kernel: [   47.081691] irq_time: 47081689098,47081709804
Nov  4 22:27:14 gpu-225 kernel: [   47.107074] irq_time: 47107072827,47107093531
Nov  4 22:27:14 gpu-225 kernel: [   47.151671] 47151669777
Nov  4 22:27:14 gpu-225 kernel: [   47.307210] irq_time: 47307209032,47307225540
Nov  4 22:27:14 gpu-225 kernel: [   47.351827] 47351825685
Nov  4 22:27:14 gpu-225 kernel: [   47.507366] irq_time: 47507364149,47507384810
Nov  4 22:27:14 gpu-225 kernel: [   47.552006] 47552003943
Nov  4 22:27:15 gpu-225 kernel: [   47.707528] irq_time: 47707526889,47707548731
Nov  4 22:27:15 gpu-225 kernel: [   47.752191] 47752189254
Nov  4 22:27:15 gpu-225 kernel: [   47.907694] irq_time: 47907692334,47907712998
Nov  4 22:27:15 gpu-225 kernel: [   47.939249] 47939247565
Nov  4 22:27:15 gpu-225 kernel: [   47.945976] 47945974323
Nov  4 22:27:15 gpu-225 kernel: [   47.951121] 47951119564
Nov  4 22:27:15 gpu-225 kernel: [   47.952375] 47952373576
Nov  4 22:27:15 gpu-225 kernel: [   48.059157] irq_time: 48059155341,48059176338
Nov  4 22:27:15 gpu-225 kernel: [   48.061592] irq_time: 48061590439,48061611261
Nov  4 22:27:15 gpu-225 kernel: [   48.067498] irq_time: 48067496973,48067517667
Nov  4 22:27:15 gpu-225 kernel: [   48.082214] irq_time: 48082212240,48082233511
Nov  4 22:27:15 gpu-225 kernel: [   48.107857] irq_time: 48107855856,48107877026
Nov  4 22:27:15 gpu-225 kernel: [   48.152559] 48152557564
Nov  4 22:27:15 gpu-225 kernel: [   48.307995] irq_time: 48307993585,48308009238
Nov  4 22:27:15 gpu-225 kernel: [   48.352717] 48352715616
Nov  4 22:27:15 gpu-225 kernel: [   48.508123] irq_time: 48508122095,48508139366
Nov  4 22:27:15 gpu-225 kernel: [   48.552862] 48552861465
Nov  4 22:27:16 gpu-225 kernel: [   48.708278] irq_time: 48708276266,48708296955
Nov  4 22:27:16 gpu-225 kernel: [   48.753036] 48753034741
Nov  4 22:27:16 gpu-225 kernel: [   48.908441] irq_time: 48908439755,48908460465
Nov  4 22:27:16 gpu-225 kernel: [   48.939770] 48939768800
Nov  4 22:27:16 gpu-225 kernel: [   48.946496] 48946494518
Nov  4 22:27:16 gpu-225 kernel: [   48.951660] 48951658379
Nov  4 22:27:16 gpu-225 kernel: [   48.953220] 48953218769
Nov  4 22:27:16 gpu-225 kernel: [   49.059658] irq_time: 49059656140,49059677055
Nov  4 22:27:16 gpu-225 kernel: [   49.062092] irq_time: 49062090629,49062111463
Nov  4 22:27:16 gpu-225 kernel: [   49.068009] irq_time: 49068007840,49068028594
Nov  4 22:27:16 gpu-225 kernel: [   49.082740] irq_time: 49082738955,49082759747
Nov  4 22:27:16 gpu-225 kernel: [   49.108605] irq_time: 49108603333,49108624032
Nov  4 22:27:16 gpu-225 kernel: [   49.153405] 49153403752
Nov  4 22:27:16 gpu-225 kernel: [   49.308768] irq_time: 49308766850,49308787634
Nov  4 22:27:16 gpu-225 kernel: [   49.353592] 49353589917
Nov  4 22:27:16 gpu-225 kernel: [   49.508932] irq_time: 49508931001,49508951660
Nov  4 22:27:16 gpu-225 kernel: [   49.553777] 49553775378
Nov  4 22:27:17 gpu-225 kernel: [   49.709096] irq_time: 49709094441,49709115155
Nov  4 22:27:17 gpu-225 kernel: [   49.753962] 49753960552
Nov  4 22:27:17 gpu-225 kernel: [   49.909260] irq_time: 49909258058,49909278757
Nov  4 22:27:17 gpu-225 kernel: [   49.940291] 49940289192
Nov  4 22:27:17 gpu-225 kernel: [   49.947016] 49947014283
Nov  4 22:27:17 gpu-225 kernel: [   49.952198] 49952196881
Nov  4 22:27:17 gpu-225 kernel: [   49.954146] 49954144352
Nov  4 22:27:17 gpu-225 NetworkManager[1466]: <info> (eth0): IP6 addrconf timed out or failed.
Nov  4 22:27:17 gpu-225 NetworkManager[1466]: <info> Activation (eth0) Stage 4 of 5 (IPv6 Configure Timeout) scheduled...
Nov  4 22:27:17 gpu-225 NetworkManager[1466]: <info> Activation (eth0) Stage 4 of 5 (IPv6 Configure Timeout) started...
Nov  4 22:27:17 gpu-225 NetworkManager[1466]: <info> Activation (eth0) Stage 4 of 5 (IPv6 Configure Timeout) complete.
Nov  4 22:27:17 gpu-225 kernel: [   50.060158] irq_time: 50060156714,50060177556
Nov  4 22:27:17 gpu-225 kernel: [   50.062592] irq_time: 50062590701,50062611626
Nov  4 22:27:17 gpu-225 kernel: [   50.068520] irq_time: 50068518308,50068539107
Nov  4 22:27:17 gpu-225 kernel: [   50.083263] irq_time: 50083260982,50083281957
Nov  4 22:27:17 gpu-225 kernel: [   50.109423] irq_time: 50109421475,50109442109
Nov  4 22:27:17 gpu-225 kernel: [   50.154331] 50154329403
Nov  4 22:27:17 gpu-225 kernel: [   50.309587] irq_time: 50309585145,50309605814
Nov  4 22:27:17 gpu-225 kernel: [   50.354517] 50354515228
Nov  4 22:27:17 gpu-225 kernel: [   50.509751] irq_time: 50509749592,50509770364
Nov  4 22:27:17 gpu-225 kernel: [   50.554703] 50554700923
Nov  4 22:27:18 gpu-225 kernel: [   50.709915] irq_time: 50709913352,50709933996
Nov  4 22:27:18 gpu-225 kernel: [   50.754888] 50754886378
Nov  4 22:27:18 gpu-225 kernel: [   50.910078] irq_time: 50910076777,50910097593
Nov  4 22:27:18 gpu-225 kernel: [   50.940811] 50940809329
Nov  4 22:27:18 gpu-225 kernel: [   50.947536] 50947533942
Nov  4 22:27:18 gpu-225 kernel: [   50.952735] 50952733698
Nov  4 22:27:18 gpu-225 kernel: [   50.955073] 50955071248
Nov  4 22:27:18 gpu-225 kernel: [   51.060659] irq_time: 51060657388,51060678348
Nov  4 22:27:18 gpu-225 kernel: [   51.063093] irq_time: 51063090909,51063111786
Nov  4 22:27:18 gpu-225 kernel: [   51.069031] irq_time: 51069029177,51069049929
Nov  4 22:27:18 gpu-225 kernel: [   51.083802] irq_time: 51083800061,51083821026
Nov  4 22:27:18 gpu-225 kernel: [   51.110242] irq_time: 51110240352,51110261083
Nov  4 22:27:18 gpu-225 kernel: [   51.155258] 51155256454
Nov  4 22:27:18 gpu-225 kernel: [   51.310405] irq_time: 51310403941,51310424645
Nov  4 22:27:18 gpu-225 kernel: [   51.355444] 51355442145
Nov  4 22:27:18 gpu-225 kernel: [   51.510569] irq_time: 51510567674,51510588473
Nov  4 22:27:18 gpu-225 kernel: [   51.555629] 51555627564
Nov  4 22:27:19 gpu-225 kernel: [   51.710733] irq_time: 51710731720,51710752494
Nov  4 22:27:19 gpu-225 kernel: [   51.755814] 51755812354
Nov  4 22:27:19 gpu-225 kernel: [   51.910897] irq_time: 51910895415,51910916177
Nov  4 22:27:19 gpu-225 kernel: [   51.941331] 51941329712
Nov  4 22:27:19 gpu-225 kernel: [   51.948056] 51948053996
Nov  4 22:27:19 gpu-225 kernel: [   51.953272] 51953270153
Nov  4 22:27:19 gpu-225 kernel: [   51.955998] 51955996427
Nov  4 22:27:19 gpu-225 kernel: [   52.061160] irq_time: 52061158408,52061181024
Nov  4 22:27:19 gpu-225 kernel: [   52.063593] irq_time: 52063591132,52063611961
Nov  4 22:27:19 gpu-225 kernel: [   52.069541] irq_time: 52069539312,52069560071
Nov  4 22:27:19 gpu-225 kernel: [   52.084324] irq_time: 52084322045,52084342990
Nov  4 22:27:19 gpu-225 kernel: [   52.111062] irq_time: 52111060030,52111080857
Nov  4 22:27:19 gpu-225 kernel: [   52.156182] 52156180247
Nov  4 22:27:19 gpu-225 kernel: [   52.311225] irq_time: 52311223978,52311244758
Nov  4 22:27:19 gpu-225 kernel: [   52.356367] 52356365418
Nov  4 22:27:19 gpu-225 kernel: [   52.504073] audit_printk_skb: 138 callbacks suppressed
Nov  4 22:27:19 gpu-225 kernel: [   52.504075] audit: type=1400 audit(1415107639.835:70): apparmor="STATUS" operation="profile_replace" name="/usr/lib/cups/backend/cups-pdf" pid=2199 comm="apparmor_parser"
Nov  4 22:27:19 gpu-225 kernel: [   52.504078] audit: type=1400 audit(1415107639.835:71): apparmor="STATUS" operation="profile_replace" name="/usr/sbin/cupsd" pid=2199 comm="apparmor_parser"
Nov  4 22:27:19 gpu-225 kernel: [   52.504347] audit: type=1400 audit(1415107639.835:72): apparmor="STATUS" operation="profile_replace" name="/usr/sbin/cupsd" pid=2199 comm="apparmor_parser"
Nov  4 22:27:19 gpu-225 kernel: [   52.511388] irq_time: 52511386653,52511417798
Nov  4 22:27:19 gpu-225 kernel: [   52.556553] 52556551409
Nov  4 22:27:20 gpu-225 kernel: [   52.711569] irq_time: 52711567254,52711587981
Nov  4 22:27:20 gpu-225 kernel: [   52.756751] 52756749530
Nov  4 22:27:20 gpu-225 kernel: [   52.911733] irq_time: 52911731596,52911752381
Nov  4 22:27:20 gpu-225 kernel: [   52.941851] 52941849729
Nov  4 22:27:20 gpu-225 kernel: [   52.948575] 52948573787
Nov  4 22:27:20 gpu-225 kernel: [   52.953809] 52953807547
Nov  4 22:27:20 gpu-225 kernel: [   52.956944] 52956942791
Nov  4 22:27:20 gpu-225 kernel: [   53.061666] irq_time: 53061664531,53061687163
Nov  4 22:27:20 gpu-225 kernel: [   53.064094] irq_time: 53064092439,53064113753
Nov  4 22:27:20 gpu-225 kernel: [   53.070050] irq_time: 53070048301,53070069340
Nov  4 22:27:20 gpu-225 kernel: [   53.084846] irq_time: 53084844669,53084865634
Nov  4 22:27:20 gpu-225 kernel: [   53.111897] irq_time: 53111895397,53111916532
Nov  4 22:27:20 gpu-225 kernel: [   53.157130] 53157128038
Nov  4 22:27:20 gpu-225 kernel: [   53.312061] irq_time: 53312059383,53312080224
Nov  4 22:27:20 gpu-225 kernel: [   53.357325] 53357323288
Nov  4 22:27:20 gpu-225 kernel: [   53.512225] irq_time: 53512223973,53512245206
Nov  4 22:27:20 gpu-225 kernel: [   53.557520] 53557518871
Nov  4 22:27:21 gpu-225 kernel: [   53.712364] irq_time: 53712362535,53712383496
Nov  4 22:27:21 gpu-225 kernel: [   53.757705] 53757703493
Nov  4 22:27:21 gpu-225 kernel: [   53.912523] irq_time: 53912521820,53912542747
Nov  4 22:27:21 gpu-225 kernel: [   53.942373] 53942371407
Nov  4 22:27:21 gpu-225 kernel: [   53.949095] 53949093541
Nov  4 22:27:21 gpu-225 kernel: [   53.954346] 53954344440
Nov  4 22:27:21 gpu-225 kernel: [   53.957890] 53957888095
Nov  4 22:27:21 gpu-225 kernel: [   54.062171] irq_time: 54062168945,54062190076
Nov  4 22:27:21 gpu-225 kernel: [   54.064595] irq_time: 54064593500,54064614472
Nov  4 22:27:21 gpu-225 kernel: [   54.070556] irq_time: 54070554766,54070575633
Nov  4 22:27:21 gpu-225 kernel: [   54.085384] irq_time: 54085382462,54085403279
Nov  4 22:27:21 gpu-225 kernel: [   54.112688] irq_time: 54112686001,54112714985
Nov  4 22:27:21 gpu-225 kernel: [   54.158074] 54158072572
Nov  4 22:27:21 gpu-225 kernel: [   54.312859] irq_time: 54312857718,54312878357
Nov  4 22:27:21 gpu-225 kernel: [   54.358260] 54358258041
Nov  4 22:27:21 gpu-225 kernel: [   54.513023] irq_time: 54513021709,54513042471
Nov  4 22:27:21 gpu-225 kernel: [   54.558446] 54558444351
Nov  4 22:27:22 gpu-225 kernel: [   54.713187] irq_time: 54713186036,54713206758
Nov  4 22:27:22 gpu-225 kernel: [   54.758631] 54758629630
Nov  4 22:27:22 gpu-225 kernel: [   54.913351] irq_time: 54913349744,54913370462
Nov  4 22:27:22 gpu-225 kernel: [   54.942893] 54942891026
Nov  4 22:27:22 gpu-225 kernel: [   54.949616] 54949614367
Nov  4 22:27:22 gpu-225 kernel: [   54.954883] 54954881477
Nov  4 22:27:22 gpu-225 kernel: [   54.958816] 54958814841
Nov  4 22:27:22 gpu-225 kernel: [   55.062673] irq_time: 55062671640,55062692494
Nov  4 22:27:22 gpu-225 kernel: [   55.065095] irq_time: 55065093847,55065114740
Nov  4 22:27:22 gpu-225 kernel: [   55.071067] irq_time: 55071065552,55071086469
Nov  4 22:27:22 gpu-225 kernel: [   55.085908] irq_time: 55085906668,55085927374
Nov  4 22:27:22 gpu-225 kernel: [   55.113515] irq_time: 55113513441,55113539587
Nov  4 22:27:22 gpu-225 kernel: [   55.159002] 55159000383
Nov  4 22:27:22 gpu-225 kernel: [   55.313684] irq_time: 55313682353,55313703097
Nov  4 22:27:22 gpu-225 kernel: [   55.359187] 55359185188
Nov  4 22:27:22 gpu-225 kernel: [   55.513848] irq_time: 55513846168,55513866935
Nov  4 22:27:22 gpu-225 kernel: [   55.559372] 55559370088
Nov  4 22:27:23 gpu-225 kernel: [   55.714013] irq_time: 55714011711,55714032385
Nov  4 22:27:23 gpu-225 kernel: [   55.759557] 55759555425
Nov  4 22:27:23 gpu-225 kernel: [   55.914177] irq_time: 55914175549,55914196298
Nov  4 22:27:23 gpu-225 kernel: [   55.943413] 55943410912
Nov  4 22:27:23 gpu-225 kernel: [   55.950136] 55950134008
Nov  4 22:27:23 gpu-225 kernel: [   55.955430] 55955428798
Nov  4 22:27:23 gpu-225 kernel: [   55.959743] 55959741033
Nov  4 22:27:23 gpu-225 kernel: [   56.063176] irq_time: 56063174177,56063194920
Nov  4 22:27:23 gpu-225 kernel: [   56.065596] irq_time: 56065594055,56065614947
Nov  4 22:27:23 gpu-225 kernel: [   56.071575] irq_time: 56071573804,56071594611
Nov  4 22:27:23 gpu-225 kernel: [   56.086432] irq_time: 56086430088,56086450837
Nov  4 22:27:23 gpu-225 kernel: [   56.114341] irq_time: 56114339182,56114359866
Nov  4 22:27:23 gpu-225 kernel: [   56.159926] 56159924589
Nov  4 22:27:23 gpu-225 kernel: [   56.314504] irq_time: 56314502754,56314523456
Nov  4 22:27:23 gpu-225 kernel: [   56.360112] 56360110051
Nov  4 22:27:23 gpu-225 kernel: [   56.514668] irq_time: 56514666454,56514687168
Nov  4 22:27:23 gpu-225 kernel: [   56.560297] 56560295496
Nov  4 22:27:24 gpu-225 kernel: [   56.714832] irq_time: 56714830294,56714850921
Nov  4 22:27:24 gpu-225 kernel: [   56.760483] 56760481865
Nov  4 22:27:24 gpu-225 kernel: [   56.914996] irq_time: 56914993987,56915014669
Nov  4 22:27:24 gpu-225 kernel: [   56.943933] 56943930973
Nov  4 22:27:24 gpu-225 kernel: [   56.950656] 56950654686
Nov  4 22:27:24 gpu-225 kernel: [   56.955967] 56955965663
Nov  4 22:27:24 gpu-225 kernel: [   56.960669] 56960667041
Nov  4 22:27:24 gpu-225 kernel: [   57.063678] irq_time: 57063676301,57063697061
Nov  4 22:27:24 gpu-225 kernel: [   57.066085] irq_time: 57066084212,57066094741
Nov  4 22:27:24 gpu-225 kernel: [   57.072084] irq_time: 57072082322,57072103033
Nov  4 22:27:24 gpu-225 kernel: [   57.086956] irq_time: 57086953958,57086974802
Nov  4 22:27:24 gpu-225 kernel: [   57.115160] irq_time: 57115158477,57115179168
Nov  4 22:27:24 gpu-225 kernel: [   57.160854] 57160852132
Nov  4 22:27:24 gpu-225 kernel: [   57.315324] irq_time: 57315322064,57315342765
Nov  4 22:27:24 gpu-225 kernel: [   57.361039] 57361037396
Nov  4 22:27:24 gpu-225 kernel: [   57.515487] irq_time: 57515485852,57515506556
Nov  4 22:27:24 gpu-225 kernel: [   57.561225] 57561223079
Nov  4 22:27:25 gpu-225 kernel: [   57.715651] irq_time: 57715649740,57715670419
Nov  4 22:27:25 gpu-225 kernel: [   57.761410] 57761408370
Nov  4 22:27:25 gpu-225 kernel: [   57.915816] irq_time: 57915814049,57915834826
Nov  4 22:27:25 gpu-225 kernel: [   57.944452] 57944450739
Nov  4 22:27:25 gpu-225 kernel: [   57.951176] 57951174640
Nov  4 22:27:25 gpu-225 kernel: [   57.956504] 57956502674
Nov  4 22:27:25 gpu-225 kernel: [   57.961596] 57961594003
Nov  4 22:27:25 gpu-225 kernel: [   58.064180] irq_time: 58064178414,58064199123
Nov  4 22:27:25 gpu-225 kernel: [   58.066564] irq_time: 58066562821,58066583704
Nov  4 22:27:25 gpu-225 kernel: [   58.072592] irq_time: 58072589992,58072610681
Nov  4 22:27:25 gpu-225 kernel: [   58.087479] irq_time: 58087477622,58087498501
Nov  4 22:27:25 gpu-225 kernel: [   58.115979] irq_time: 58115977815,58115998464
Nov  4 22:27:25 gpu-225 kernel: [   58.161781] 58161779414
Nov  4 22:27:25 gpu-225 kernel: [   58.316143] irq_time: 58316141495,58316162168
Nov  4 22:27:25 gpu-225 kernel: [   58.361967] 58361965348
Nov  4 22:27:25 gpu-225 kernel: [   58.516307] irq_time: 58516305483,58516326212
Nov  4 22:27:25 gpu-225 kernel: [   58.562152] 58562150860
Nov  4 22:27:26 gpu-225 kernel: [   58.716472] irq_time: 58716470409,58716491058
Nov  4 22:27:26 gpu-225 kernel: [   58.762338] 58762336244
Nov  4 22:27:26 gpu-225 kernel: [   58.916636] irq_time: 58916634234,58916654881
Nov  4 22:27:26 gpu-225 kernel: [   58.944974] 58944972727
Nov  4 22:27:26 gpu-225 kernel: [   58.951695] 58951693614
Nov  4 22:27:26 gpu-225 kernel: [   58.957045] 58957043324
Nov  4 22:27:26 gpu-225 kernel: [   58.962522] 58962520378
